Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  us/call  us/call  name    
 [207] GameStatus::nextLevel(Player*, Player*, int) [117] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::difference_type __gnu_cxx::operator-<Vector const*, Vector const*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > > const&) [112] std::vector<Actor*, std::allocator<Actor*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, Actor* const&)
 [208] GameStatus::GameStatus() [130] __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::difference_type __gnu_cxx::operator-<SDL_Color const*, SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [32] std::vector<Actor*, std::allocator<Actor*> >::end()
 [176] HUDDisplay::setLivesActor(Actor*) [107] __gnu_cxx::__normal_iterator<Actor* const*, std::vector<Actor*, std::allocator<Actor*> > >::difference_type __gnu_cxx::operator-<Actor* const*, Actor* const*, std::vector<Actor*, std::allocator<Actor*> > >(__gnu_cxx::__normal_iterator<Actor* const*, std::vector<Actor*, std::allocator<Actor*> > > const&, __gnu_cxx::__normal_iterator<Actor* const*, std::vector<Actor*, std::allocator<Actor*> > > const&) [38] std::vector<Actor*, std::allocator<Actor*> >::begin()
  [68] HUDDisplay::update(int) [164] __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > >::difference_type __gnu_cxx::operator-<Display* const*, Display* const*, std::vector<Display*, std::allocator<Display*> > >(__gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > > const&, __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > > const&) [84] std::vector<Actor*, std::allocator<Actor*> >::erase(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >)
 [177] HUDDisplay::setText(std::string) [27] bool __gnu_cxx::operator!=<Vector*, std::vector<Vector, std::allocator<Vector> > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > const&) [82] std::vector<Actor*, std::allocator<Actor*> >::push_back(Actor* const&)
  [69] HUDDisplay::nextFrame() [58] bool __gnu_cxx::operator!=<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > const&) [94] std::vector<Actor*, std::allocator<Actor*> >::vector(std::allocator<Actor*> const&)
 [178] HUDDisplay::setTarget(Player*) [33] bool __gnu_cxx::operator!=<Actor**, std::vector<Actor*, std::allocator<Actor*> > >(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > const&, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > const&) [146] std::vector<Actor*, std::allocator<Actor*> >::~vector()
 [179] HUDDisplay::HUDDisplay() [25] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::base() const [169] std::vector<Display*, std::allocator<Display*> >::_M_insert_aux(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, Display* const&)
 [173] Projectile::collide(Character*) [3] __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >::operator*() const [40] std::vector<Display*, std::allocator<Display*> >::end()
 [102] Projectile::Projectile() [49] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::base() const [61] std::vector<Display*, std::allocator<Display*> >::begin()
 [104] Projectile::~Projectile() [24] __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::operator*() const [157] std::vector<Display*, std::allocator<Display*> >::push_back(Display* const&)
  [52] GameDisplay::clampActor(Actor*) [100] __gnu_cxx::__normal_iterator<Vector const*, std::vector<Vector, std::allocator<Vector> > >::base() const [245] std::vector<Character*, std::allocator<Character*> >::vector(std::allocator<Character*> const&)
 [209] GameDisplay::setPlayers(Player*, Player*) [118] __gnu_cxx::__normal_iterator<SDL_Color const*, std::vector<SDL_Color, std::allocator<SDL_Color> > >::base() const [7] std::vector<std::string, std::allocator<std::string> >::at(unsigned int)
  [54] GameDisplay::NewSingleton() [96] __gnu_cxx::__normal_iterator<Actor* const*, std::vector<Actor*, std::allocator<Actor*> > >::base() const [246] std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree_impl<std::less<int>, false>::_Rb_tree_impl(std::allocator<std::_Rb_tree_node<std::pair<int const, Display2D*> > > const&, std::less<int> const&)
  [65] GameDisplay::runCollisions() [142] __gnu_cxx::__normal_iterator<Display* const*, std::vector<Display*, std::allocator<Display*> > >::base() const [247] std::_Rb_tree<int, std::pair<int const, Display2D*>, std::_Select1st<std::pair<int const, Display2D*> >, std::less<int>, std::allocator<std::pair<int const, Display2D*> > >::_Rb_tree(std::less<int> const&, std::allocator<std::pair<int const, Display2D*> > const&)
  [66] GameDisplay::update(int) [28] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::base() const [50] void std::_Construct<Vector, Vector>(Vector*, Vector const&)
 [210] GameDisplay::setHUDs(HUDDisplay*, HUDDisplay*) [31] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::operator*() const [60] void std::_Construct<SDL_Color, SDL_Color>(SDL_Color*, SDL_Color const&)
  [67] GameDisplay::nextFrame() [43] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >::operator+(int const&) const [83] void std::_Construct<Actor*, Actor*>(Actor**, Actor* const&)
 [211] GameDisplay::GameDisplay() [35] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::base() const [158] void std::_Construct<Display*, Display*>(Display**, Display* const&)
 [212] GameDisplay::~GameDisplay() [42] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >::operator*() const [77] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > std::__copy_ni1<__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > >(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __true_type)
  [41] GameOptions::NewSingleton() [4] std::less<unsigned int>::operator()(unsigned int const&, unsigned int const&) const [147] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > std::__copy_ni1<__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type)
 [213] GameOptions::GameOptions() [119] std::vector<Vector, std::allocator<Vector> >::end() const [78] __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > std::__copy_ni2<Actor**, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > >(Actor**, Actor**, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __true_type)
  [51] FontRenderer::NewSingleton() [120] std::vector<Vector, std::allocator<Vector> >::size() const [148] __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > std::__copy_ni2<Display**, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(Display**, Display**, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type)
  [13] StarfieldBackground::initStarfield(int, int) [121] std::vector<Vector, std::allocator<Vector> >::begin() const [79] Actor** std::__copy_aux2<Actor*>(Actor**, Actor**, Actor**, __true_type)
   [1] StarfieldBackground::update() [131] std::vector<SDL_Color, std::allocator<SDL_Color> >::end() const [149] Display** std::__copy_aux2<Display*>(Display**, Display**, Display**, __true_type)
 [214] StarfieldBackground::lockFPS(unsigned int) [132] std::vector<SDL_Color, std::allocator<SDL_Color> >::size() const [18] void std::__destroy_aux<__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > > >(__gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, __gnu_cxx::__normal_iterator<Vector*, std::vector<Vector, std::allocator<Vector> > >, __false_type)
  [70] StarfieldBackground::nextFrame() [133] std::vector<SDL_Color, std::allocator<SDL_Color> >::begin() const [137] void std::__destroy_aux<__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > > >(__gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __gnu_cxx::__normal_iterator<SDL_Color*, std::vector<SDL_Color, std::allocator<SDL_Color> > >, __false_type)
 [215] StarfieldBackground::StarfieldBackground() [108] std::vector<Actor*, std::allocator<Actor*> >::end() const [113] void std::__destroy_aux<__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > > >(__gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __gnu_cxx::__normal_iterator<Actor**, std::vector<Actor*, std::allocator<Actor*> > >, __true_type)
  [46] Game::NewSingleton()  [109] std::vector<Actor*, std::allocator<Actor*> >::size() const [170] void std::__destroy_aux<__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > > >(__gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __gnu_cxx::__normal_iterator<Display**, std::vector<Display*, std::allocator<Display*> > >, __true_type)
  [56] Player::update()      [110] std::vector<Actor*, std::allocator<Actor*> >::begin() const [150] void std::__destroy_aux<Actor**>(Actor**, Actor**, __true_type)
